S1	 41   40   36   31   30   45   34   34   48   46   36   36   40   37   36   30   36   39   29   36   43   35   37   44   42   45   33   36   44   30   36   32   33   35   41   39   25   38   36   27   26   34   35   27   33   33   40   36   38   44   32   39   40   33   31   45   44   29   27   40   33   79   38   35  
S2	 33   33   25   35   28   42   36   32   32   26   25   35   24   33   29   30   30   31   23   26   28   25   32   28   29   26   32   39   32   32   34   32   35   26   31   23   29   25   31   26   28   30   34   34   32   35   42   34   35   32   24   76   18   46   32   25   30   32   30   34   35   29   24   44  
S3	 31   29   37   38   39   34   34   26   38   44   26   24   28   35   42   27   32   34   29   35   31   33   35   34   32   31   24   30   35   28   29   42   31   26   27   27   24   51   33   37   35   32   32   36   36   25   24   26   35   34   34   28   42   33   33   33   33   29   39   32   34   36   32   39  
S4	 41   44   46   36   38   41   59  131   32   29   38   37   44   34   28   35   43   30   42   49   35   34   50   44   45   33   46   36   34   42   34   38   33   40   43   38   42   34   46   65   43   51   47   38   54   42   35   39   44   31   37   56   29   39   38   28   42   43   31   37   38   34   37   38  
S5	 35   34   33   29   26   42   36   34   34   36   41   29   28   43   25   29   23   41   35   49   29   27   27   31   29   27   31   81   37   31   47   34   36   39   35   30   38   30   35   37   37   36   36   29   33   30   29   34   39   35   26   36   29   27   34   37   32   38   25   44   39   38   31   31  
S6	 36   34   37   33   35   28   30   46   34   37   25   21   32   34   27   37   43   31   36   39   52   27  143   37   35   30   34   37   38   22   40   40   29   48   32   38   36   36   36   37   33   29   34   25   36   27   29   31   32   34   34   26   29   30   34   28   30   41   32   26   34   35   26   23  
S7	 33   30   29   22   36   26   35   37   28   27   45   38   36   30   34   37   27   33   38   31   32   59   28   34   29   31   36   32   32   33   36   42   27   34   27   36   30   43   34   29   21   44   27   42   34   42   33   34   35   28   40   23   24   31   41   37   29   37   32   37   34   34   23   24  
S8	 39   31   30   24   38   33   27   44   46   37   37   38   36   32   27   31   28   31   30   29   35   36   37   39   40   40   32   28   33   34   29   35   34   32   40   32   24   37   33   45   36   36   45   31   31   34   39   32   36   31   37   31   37   24   38   33   34   45   30   35   26   35   67   46  
